codigo_ibge;munic�pio;mapasan;participou;uf;regiao;porte_sisan;porte_ibge;mais200milhab;capital;sisan;data_adesao;ano_adesao;mes_ano_adesao;codigo_sequencia;v9165;v9166;v9167;v9168;v9169;v9170;v9171;v9172;v9173;v9174;v14322_1;v14322_2;v14322_3;v14322_4;v14322_98;v14322_99;v14324;v9188_1;v9188_2;v9188_3;v9188_4;v9188_98;v9188_99;v9189;v9190_1;v9190_2;v9190_3;v9190_4;v9190_5;v9190_6;v9190_7;v9190_8;v9190_98;v9190_99;v9191;v9175;v9176;v9177;v9178_1;v9178_2;v9178_3;v9178_4;v9178_5;v9178_6;v9178_7;v9178_8;v9178_9;v9178_10;v9178_98;v9179;v9180;v9181;v9182;v9185_1;v9185_2;v9185_3;v9185_4;v9185_98;v9185_99;v9186;v9187;v14320;p_latitude;p_longitude
316420;316420;2018;4033;31;3;1;3;0;0;0;;;;2229;Banco de Alimentos do Municipio de Sao Romao;Rua dos Oliveiras n 750;Centro;39290-000;Sao Romao;MG;(38) 992901429;bancodealimentos@gmail.com;--;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;99;;;1;;;1;;;;;;;;3;2136;12500;;;;;;;MESA BRASIL SESC, CONAB;1;;-1.63693918689158E+16;-450706171989441
130083;130083;2018;2018;13;1;1;3;0;0;0;;;;2308;CRAS - Luiza Marques Costa;Rua: Getulio Vargas, 274;Centro;69425-000;Caapiranga;AM;(92) 992644209;afonsomartins2@hotmail.com;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;$333.800,00;;;1;;;;;1;;;;;3;200;500;;;;;;;;0;1;-3328394673906390;-6121246647860970
210905;210905;2018;6047;21;2;1;2;0;0;0;;;;2328;CENTRAL DE RECEBIMENTO DE ALIMENTOS PAA E PNAE;RUA CAPITAO PASSINHO SNº;CENTRO;65263-000;Porto Rico do Maranhao;MA;(98) 984333733;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;98;99;;;1;;;;;;;;;;;2;1770;2200;;;;;;;;1;1;-18597328;-445854991
313115;313115;2018;2018;31;3;1;3;0;0;0;;;;2304;banco municipal de alimentos;rua joao damasceno, nº20;centro;35198-000;Ipaba;MG;(31) 33201281;ipaba.relba@gmail.com;nao possui;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;1;;;;1;;;;;;;2;1500;12000;;;;;1;;doacoes de presidio denio moreira de carvalho e agricultura familiar local\ projeto santa marta;0;1;-1.94129710509413E+16;-4.2418019771575904E+16
312370;312370;2018;4033;31;3;1;3;0;0;0;;;;2319;Banco d Alimentos de Engenheiro Caldas.;ANTIGO POSTO DE SAUDE/ VILA MARTINS;VILA MARTINS;35130-000;Engenheiro Caldas;MG;(33) 32341185;governo@engenheirocaldas.mg.gov.br;WWW.ENGENHEIROCALDAS.MG.GOV.BR;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;$50.000,00;;;;;;;;;;;;;2;50;100;;;;;;;;0;1;-1.92304459144146E+16;-4205600738525390
314545;314545;2018;2018;31;3;1;2;0;0;0;;;;2356;Banco de Alimento;Rua Diamantina.;centro;39398-000;Olhos-d`Agua;MG;(38) 32517272;secassistenciasocial_olhos@yahoo.com;nao tem;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;99;;;1;;;;;;;;1;;;1;1400;1000;;;;;;;;1;1;-1739855834256400;-4356838703155510
314545;314545;2018;2018;31;3;1;2;0;0;0;;;;2355;Banco de alimento;Rua Diamantina;Centro;39398-000;Olhos-d`Agua;MG;(38) 32517272;secassistenciasocial_olhos@yahoo.com.br;nao tem .;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;1;;;;;;;;1;;;1;1200;500;;;;;;;;1;1;-1.73982921551822E+16;-4356873035430900
250910;250910;2018;4033;25;2;1;4;0;0;0;;;;2337;Banco de Alimentos;Rua: 15 de janeiro, 173;Centro;58345-000;Mari;PB;(83) 996614319;sec.desenvolvimentohumano.mari@gmail.com;www.mari.pb.gov.br;1;;;;;;;;;;;;;;;;;;;;;;;;;;99;99;;;;;;;;;;;;;;1;500;30000;;;;;;;;0;1;-7060881211691520;-3.53153371810913E+16
431720;431720;2018;4032;43;4;2;5;0;0;0;;;;2326;banco de alimentos;rua castelo branco 886;centro;98780-200;Santa Rosa;RS;(55) 35115125;ucam@santarosa.rs.gov.br;;1;;;;;;;;;;;;;;;;;;;;;;;;;;99;99;;;;;;;1;;;;;;;1;80;200;;;;;;;doacao da comunidade;0;0;-2.78765437031973E+16;-5446957111358640
353020;353020;2018;6047;35;3;1;3;0;0;0;;;;2138;Programa de Aquisicao de Alimentos;Rua: Dr. Noboru Kasae, s/n;centro;19260-000;Mirante do Paranapanema;SP;(18) 39912496;mirante_paa@hotmail.com;https://www.facebook.com/programadealimentosmirante?fref=ts;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;99;;;1;;;;;;;1;;;;;2600;87500;;;;;;;;99;;-2.22990232641173E+16;-5.19104433059692E+16
351535;351535;2018;2018;35;3;1;2;0;0;0;;;;2323;BANCO DE ALIMENTOS;RUA ADRIANE CRISTINA VENANCIO DA SILVA;CENTRO;19275-000;Euclides da Cunha Paulista;SP;(18) 32831351;associal123@hotmail.com;nao tem;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;99;;;;;;;;;;;;;;;1031;13600;;;;;;;;0;1;-2255572362196170;-5.2587718964496096E+16
261450;261450;2018;2018;26;2;2;5;0;0;0;;;;2353;Banco Publico de Alimentos de Surubim;Rua Largo da Cabaceira, nº 120. Cabaceira, Surubim/PE. CEP: 55.750-000;Centro;55750-000;Surubim;PE;(81) 36341460;sasdh.surubim@gmail.com;Nao possui;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;99;;;;;;;;;;;;;;;200;1000;;;;;;;;0;0;-7832;-35756
290240;290240;2018;6047;29;2;1;3;0;0;0;;;;2288;BANCO DE ALIMENTOS DA SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL;RUA PRESIDENTE MEDICI S/N;CENTRO;45675-000;Aurelino Leal;BA;(73) 35541610;smas.aurelinoleal@gmail.com;nao possue;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;1;;;;;;;;;;;150;3000;;;;;;;;99;1;-14317;-39327
251140;251140;2018;6047;25;2;1;3;0;0;0;;;;2310;BANDO DE ALIMENTOS DE PICUI - BAP;RUA TERTULIANO HENRIQUES;CENECISTA;58187-000;Picui;PB;(83) 33712393;;;1;;;;;1;;NAO HOUVE UMA CONSTRUCAO, O BANCO DE ALIMENTOS FUNCIONA EM UM PREDIO CEDIDO PELA PREFEITURA.;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;20;240;;;;;;;ARRECADACAO DE ALIMENTOS EM EVENTOS PUBLICOS;0;0;-6510599508324520;-3636116266250610
291840;291840;2018;6047;29;2;4;6;1;0;1;11/out/17;2017;01/out/17;2010;Banco Municipal de Alimentos;Distrito Industrial de Juazeiro Quadra 03;Distrito Industrial;48900-000;Juazeiro;BA;(74) 999888215;mariojaguarari@hotmail.com;www.prefeituramunicipaljuazeiro.ba.gov.br;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9414;-40503
230640;230640;2018;6047;23;2;3;6;0;0;1;27/nov/14;2014;01/nov/14;2016;Banco de Alimentos de Itapipoca;Rua Pedro I, S/N;Boa Vista;62.500 - 000;Itapipoca;CE;(88) 36315950;;nao tem;3;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3.50301215953169E+16;-3.9581573009490896E+16
230550;230550;2018;6047;23;2;3;6;0;0;1;27/nov/14;2014;01/nov/14;2017;Banco de Alimentos;Rua Jose Caeiras de Souza;Areias;63.500-000;Iguatu;CE;(88) 9268 -3921 - 9948-0900;saspmiguatu@yahoo.com.br;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6359;-39299
320130;320130;2018;6047;32;3;4;6;1;0;0;;;;2022;Banco de Alimentos Josue de Castro;Rua: Walfredo Ferreira Paiva;Rosa da Penha;29143-291;Cariacica;ES;(27) 33466337;segurancaalimentar@cariacica.es.gov.br;www.cariacica.es.gov.br;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;2500;;;;;1;;Doacoes;0;1;-203505091;-403781757
521190;521190;2018;6047;52;5;2;5;0;0;0;;;;2032;Banco de Alimentos;Rua Leomar Ferreira de Melo c/ Rua 01 QD 01 Conjunto Residencial Cidade Jardim;Conjunto Residencial Cidade Jardim;75807-647;Jatai;GO;(64) 36328837;projetos@jatai.go.gov.br;www.jatai.go.gov.br;3;;;;;;;;;;;;;;;;;;;;;;;1;;Processo Licitatorio para construcao;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.78748569414319E+16;-5169453620910640
421010;421010;2018;6047;42;4;2;5;0;0;0;;;;2078;BANCO DE ALIMENTOS DE MAFRA;Rua Benemerito     Pedro Kuss, s/nº - Centro, CEP: 89300000;Centro;89.300 - 000;Mafra;SC;(47) 3643-7181;shturnes@hotmail.com;nao tem;3;;;;;;;;;;;;;;;;;;;;;1;;1;;O encerramento do PAA CDDS paralizou as atividades do BA. Sma-se a este fato, a falta de pessoal para operacionalizar devido a impossibilidade de contratacao de efetivos ou comissionados.;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2610685735636230;-4980643766403190
350550;350550;2018;6047;35;3;3;6;0;0;0;;;;2079;Banco de Alimentos;Rua Tomas de Paula Oliveira, nº 490;Licia;14781-439;Barretos;SP;(17) 33244555;bancodealimentos@barretos.sp.gov.br;Nao possui;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2.05482786467861E+16;-4855976343154900
311340;311340;2018;6047;31;3;2;5;0;0;1;10/fev/17;2017;01/fev/17;2110;Banco de Alimentos de Caratinga;BR 116, KM 529, S/N;Das Gracas;35300000;Caratinga;MG;(33) 33298052;agricultura@caratinga.mg.gov.br;www.caratinga.mg.gov.br;2;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-197585199940922;-4213333010673520
260790;260790;2018;6047;26;2;5;7;1;0;1;20/nov/13;2013;01/nov/13;2125;ATITUDE QUE ALIMENTA;RUA MARIA HELENA - S/Nº;CAJUEIRO SECO;54330-610;Jaboatao dos Guararapes;PE;(81) 92667357;sanjgequipe@gmail.com;;3;;;;;;;;;;;;;;;;;;;;;;;1;;O predio e do Governo do estado e estamos aguardando a liberacao para proceder reforma.;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8113;-35015
521190;521190;2018;6047;52;5;2;5;0;0;0;;;;2147;Banco de Alimentos;Rua Leomar Ferreira de Melo c/ Rua 01 Qd. 01;Conjunto Residencial Cidade Jardim;75807-647;Jatai;GO;(64) 36324025;paamunicipal@jatai.go.gov.br;www.jatai.go.gov.br;3;;;;;;;;;;;;;;;;;;;;;;;;;Analise para atendimento de pendencias na GIDUR/ CAIXA ECONOMICA FEDERAL GOIANIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.78748569414319E+16;-5169460058212280
251530;251530;2018;6047;25;2;2;5;0;0;0;;;;2179;Banco de Alimento Municipal;Rua : Adelaide  Chaves;Centro;58337-000;Sape;PB;(83) 981230680;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7095;-35233
352310;352310;2018;6047;35;3;4;6;1;0;0;;;;2209;Banco de Alimentos de Itaquaquecetuba;Rua Cabralia Paulista, S/N;Estacao;08571-020;Itaquaquecetuba;SP;(11) 46422121;alimentar@itaquaquecetuba.sp.gov.br;;3;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2347923817295310;-4634502053260800
354760;354760;2018;4033;35;3;1;4;0;0;0;;;;2211;SETOR DE ALIMENTACAO E NUTRICAO ESCOLAR / BANCO DE ALIMENTOS;AVENIDA SAO PAULO,NUMERO 1157;VILA RANZANI;14270-000;Santa Rosa de Viterbo;SP;(16) 3954850;sne@santarosa.sp.gov.br;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2.14881275524446E+16;-4736531996615660
316410;316410;2018;6047;31;3;1;2;0;0;0;;;;2213;PAA;ZINHA MADEIRA;centro;39784-000;Sao Pedro do Suacui;MG;333434113;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-18366;-42603
290320;290320;2018;4033;29;2;3;6;0;0;0;;;;2220;Nao se aplica;Nao se aplica;Nao se aplica;00000-000;Barreiras;BA;(77) 36139575;chefiadegabinete@barreiras.ba.gov.br;Nao se aplica;3;;;;;;;;;;;;;;;;;;;;;;;1;;diversos;;;;;;;;;;;;;;;;;;;;;;;;;;;;-121312064;-450015337
520620;520620;2018;4033;52;5;2;5;0;0;0;;;;2223;Banco de Alimentos;Rua Carajas, nº 3743;Centro;73850-000;Cristalina;GO;(61) 36127367;alimentacao-escolar@hotmail.com;nao tem;3;;;;;;;;;;;;;;;;;;;;;;;;;Falta de recursos do governo Federal;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.67716720611617E+16;-476149606704712
520620;520620;2018;4033;52;5;2;5;0;0;0;;;;2224;Banco de Alimentos de Cristalina;Rua Carajas nº 3743;Centro;73850-000;Cristalina;GO;(61) 36127367;alimentacao-escolar@hotmail.com;sem;3;;;;;;;;;;;;;;;;;;;;;;;;;Falta de recursos do Governo Federal;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1677220622811610;-4761451005935660
411155;411155;2018;4033;41;4;1;2;0;0;1;26/jul/18;2018;01/jul/18;2236;Padaria Municipal e restaurante comunitario de Ivate;Rua Loanda;centro;87525-000;Ivate;PR;(44) 36738000;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-23409;-53369
410690;410690;2018;6047;41;4;5;7;1;1;1;21/mar/16;2016;01/mar/16;2254;Banco de Alimentos do CEASA PR;BR 116, Km 111, nº 22881;Tatuquara;80030-000;Curitiba;PR;(41) 32533232;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;99;;-255529053;-493015075
130063;130063;2018;4033;13;1;1;3;0;0;0;;;;2260;SEMAS/BERURI;Rua Vicente Gomes , 72 - Sao Francisco;Centro;69430-000;Beruri;AM;(97) 33511030;semasberuri@gmail.com;Nao tem;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-389474032364144;-6137374877929680
522185;522185;2018;4033;52;5;3;6;0;0;0;;;;2262;Banco de Alimento Municipal de Valparaiso de Goias;Q. 13/15 Valparaiso I;Valparaiso I;72876-045;Valparaiso de Goias;GO;(61) 36240007;spstrabalho@yahoo.com.br;;2;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.60691365936318E+16;-479800629615886
353870;353870;2018;6047;35;3;4;6;1;0;0;;;;2273;mesa brasil sesc piracicaba;rua Ipiranga;Centro;13400-480;Piracicaba;SP;(19) 34379240;mesabrasil@sesc.sp.br;www.sescsp.org.br;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;99;;;;;;1;1;1;;1;;;;;;;;;;1;;;;99;;-227289075;-47652789
315270;315270;2018;4033;31;3;1;2;0;0;0;;;;2282;Banco de Alimentos  de Prados;Avenida Magalhaes Gomes 110;Centro;36320-000;Prados;MG;(32) 33536194;assistenciasocial@prados.mg.gov.br;www.prados.mg.gov.br;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-21058;-44.08
313940;313940;2018;2018;31;3;2;5;0;0;0;;;;2299;BANCO DE ALIMENTOS DE MANHUACU;RUA: CALDAS CARLOS S/N;PONTE DA ALDEIA;36900-000;Manhuacu;MG;(33) 33323891;agricultura@manhuacu.mg.gov.br;NAO POSSUI;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2.02731272318706E+16;-4.2054709196090704E+16
352900;352900;2018;6047;35;3;4;6;1;0;0;;;;2322;BANCO DE ALIMENTOS MARILIA;RUA LUIS GERONIMO FERNANDES, 40;PALMITAL;17506-235;Marilia;SP;(14) 34026000;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2.22014714039167E+16;-4995607852935790
310090;310090;2018;2018;31;3;1;3;0;0;0;;;;2327;BANCO DA ALIMENTOS;RUA FRANCISCO CARVALHO;CENTRO;39880-000;Aguas Formosas;MG;(33) 987267500;agricultura@aguasformosas.mg.gov.br;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.70825687335188E+16;-4093525171279900
313510;313510;2018;6047;31;3;2;5;0;0;0;;;;2334;BANCO DE ALIMENTOS;RUA GENESIO CANGUSSO;veredas;39440-000;Janauba;MG;(38) 38214512;secsocial@janauba.mg.gov.br;nao ha;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.57933685456824E+16;-4331870555877680
410690;410690;2018;6047;41;4;5;7;1;1;1;21/mar/16;2016;01/mar/16;2344;Banco de Alimentos - Mesa Brasil;"Rua Francisco Parolin, 528
";Parolin;80220-360;Curitiba;PR;(41) 32311850;;https://www.sescpr.com.br/acao-social/mesa-brasil/;1;;;;;;;;;;;;;;;;;;;;;;;;;;99;99;;;;;;;;;;;;1;-;;;;;;;;;;;99;99;-254641413;-49261043
310220;310220;2018;4033;31;3;1;1;0;0;0;;;;2354;Banco de Alimentos de Alvarenga/MG;Praca da Matriz, s/n;Centro;35249-000;Alvarenga;MG;(33) 33281193;roberto.m.dornelas@gmail.com;http://www.alvarenga.mg.gov.br/;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1941691736399240;-4.17293572425842E+16
